Year,Case Vehicle ID,Vehicle Body Type,Registration Class,Action Prior to Accident,Type / Axles of Truck or Bus,Direction of Travel,Fuel Type,Vehicle Year,State of Registration,Number of Occupants,Engine Cylinders,Vehicle Make,Contributing Factor 1,Contributing Factor 1 Description,Contributing Factor 2,Contributing Factor 2 Description,Event Type,Partial VIN
2016,13366800,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2010,NY,1,6,LEXUS,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JTHBK1EG8A2401735
2016,13366802,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2015,NY,1,8,CHEVR,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,3GCUKSEC4FG201477
2016,13366805,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2010,NY,1,6,DODGE,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,2D4RN4DE1AR310979
2016,13366825,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2012,NY,4,4,HONDA,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,1HGCP2F39CA143874
2016,13366826,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2007,NY,3,6,CHEVR,HUMAN,Unsafe Speed,HUMAN,Not Applicable,Not Applicable,2G1WB58N979272783
2016,13366842,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2004,NY,3,6,FORD,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,1FMYU92194DA10540
2016,13366843,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,North,Gas,2008,NY,2,4,SUBAR,HUMAN,Not Applicable,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",JF1GH61678H804294
2016,13366844,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,North,Gas,2007,NY,2,6,JEEP,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1J8GR48K87C675422
2016,13366845,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2000,NY,1,4,FORD,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,1FAFP343XYW355106
2016,13366846,PICKUP TRUCK,COMMERCIAL,Going Straight Ahead,Not Entered,North,Gas,2008,NY,2,8,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1GCEC14088Z126479
2016,13366851,4 DOOR SEDAN,SPECIAL PASSENGER,Going Straight Ahead,Not Entered,North,Gas,2006,NY,1,6,CHEVR,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,1G1ZT53806F127827
2016,13366852,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2010,NY,1,6,NISSA,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,1N4AA5AP8AC870899
2016,13366853,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Starting in Traffic,Not Entered,South,Gas,1999,NY,1,6,CHRYS,HUMAN,Driver Inattention/Distraction*,HUMAN,Failure to Yield Right-of-Way,Not Applicable,2C3HC56G8XH238684
2016,13366854,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2001,NY,1,6,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1GCDT19WX18127430
2016,13366859,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,1996,NY,1,4,TOYOT,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,2T1BB02E9TC174154
2016,13366860,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,2013,NY,1,4,HONDA,HUMAN,Aggressive Driving/Road Rage,HUMAN,Fatigued/Drowsy,Not Applicable,1HGCR2F52DA209825
2016,13366862,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2010,NY,2,6,DODGE,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,1D4PU2GKXAW141116
2016,13366869,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2001,NY,1,4,VOLKS,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,3VWCK21C61M470931
2016,13366872,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2013,NY,1,6,JEEP,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,1C4AJWBG6DL639180
2016,13366876,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,South,Gas,2015,NY,1,4,AUDI,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,WAUGFAFC5FN023612
2016,13366886,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Changing Lanes,Not Entered,North,Gas,2014,NY,2,6,BMW,HUMAN,Driver Inattention/Distraction*,HUMAN,Not Applicable,Not Applicable,WBA3B9G53ENR79484
2016,13366887,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Changing Lanes,Not Entered,East,Gas,2007,NY,1,6,BMW,HUMAN,Unsafe Lane Changing,HUMAN,Not Applicable,Not Applicable,WBAVA33527PG52678
2016,13366888,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2015,NY,1,4,MITSU,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JA32W8FV3FU015214
2016,13366889,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Northeast,Gas,2008,NY,4,4,HONDA,HUMAN,Turning Improperly,HUMAN,Driver Inattention/Distraction*,Not Applicable,1HGCP26818A043447
2016,13366891,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,Northeast,Gas,2002,NY,1,4,SUBAR,HUMAN,Not Applicable,HUMAN,Not Applicable,"Tree, Collision With Fixed Object",JF1GG65532H816051
2016,13366892,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Southwest,Gas,2010,NY,1,4,NISSA,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",1N4CL2AP1AC185600
2016,13366893,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,Southwest,Gas,2013,NY,1,4,KIA,HUMAN,Not Applicable,HUMAN,Not Applicable,"Guide Rail - Not At End, Collision With Fixed Object",5XXGN4A71DG159200
2016,13366898,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Southeast,Gas,2004,NY,1,6,CHEVR,ENVMT,View Obstructed/Limited,HUMAN,Not Applicable,Not Applicable,1GNDT13S742318470
2016,13366905,BUS (OMNIBUS),POLITICAL SUBDIVISION,Stopped in Traffic,Not Entered,East,Diesel,2010,NY,6,6,GILLI,HUMAN,Not Applicable,HUMAN,Not Applicable,,15GGD2712A1177845
2016,13366913,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2009,NY,1,4,HONDA,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,5J6RE48349L065020
2016,13366914,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2002,NY,2,6,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1FMZU73K12ZC89322
2016,13366931,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2010,NY,1,4,PONTI,ENVMT,Pavement Slippery,HUMAN,Not Applicable,"Sign Post, Collision With Fixed Object",5Y2SM6E00AZ400209
2016,13366939,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2015,NY,6,4,MITSU,ENVMT,Obstruction/ Debris,HUMAN,Failure to Keep Right,Not Applicable,4A4AP3AU5FE042039
2016,13366941,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2012,NY,1,4,KIA,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,5XYKTCA66CG235201
2016,13366949,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,Southwest,Gas,2006,NY,3,6,FORD,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,1FMDK01106GA57801
2016,13366951,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2010,NY,2,4,JEEP,HUMAN,Driver Inattention/Distraction*,HUMAN,Not Applicable,Not Applicable,1J4NF2GB6AD508730
2016,13366952,TRACTOR,TRACTOR - REGULAR,Going Straight Ahead,Not Entered,North,Diesel,1991,NY,1,6,INTER,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2HSFHACR1MC046994
2016,13366960,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Right Turn,Not Entered,South,Gas,2013,NY,1,4,HYUND,HUMAN,Traffic Control Device Disregarded,HUMAN,Not Applicable,Not Applicable,5NPDH4AE6DH256860
2016,13366961,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Northwest,Gas,2005,NY,3,6,DODGE,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1D4GP24R65B314118
2016,13366962,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,Northwest,Gas,2011,NY,1,4,CHEVR,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,1G1ZB5E17BF160773
2016,13366970,4 DOOR SEDAN,OMNIBUS - LIVERY,Backing,Not Entered,East,Gas,2008,NY,1,6,CHEVR,HUMAN,Driver Inattention/Distraction*,HUMAN,Backing Unsafely,Not Applicable,2G1WT58N789150955
2016,13366990,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,West,Gas,2013,NY,1,4,HYUND,ENVMT,Pavement Slippery,HUMAN,Driver Inexperience*,Not Applicable,KMHCU4AE0DU294223
2016,13366991,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,West,Gas,2006,NY,1,4,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,3GNDA13DX6S512411
2016,13366994,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,South,Gas,2003,NY,2,4,NISSA,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,"Snow Embankment, Collision With Fixed Object",3N1CB51D03L700407
2016,13366995,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2008,NY,1,4,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1N4CL21E28C247238
2016,13367001,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2005,NY,1,6,HYUND,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,KM8JN12D35U171509
2016,13367017,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2002,NY,1,4,HONDA,HUMAN,Lost Consciousness,HUMAN,Unsafe Speed,"Earth Embankment/Rock Cut/Ditch, Collision With Fixed Object",1HGCG66512A003454
2016,13367018,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2009,NY,2,4,NISSA,ENVMT,Pavement Slippery,HUMAN,Not Applicable,Not Applicable,3N1BC13EX9L391951
2016,13367025,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,West,Gas,2011,NY,1,4,HONDA,HUMAN,Failure to Yield Right-of-Way,HUMAN,Driver Inattention/Distraction*,Not Applicable,5J6RE4H33BL018437
2016,13367026,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2012,NY,6,8,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1GCRKREA9CZ182806
2016,13367027,PICKUP TRUCK,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,West,Gas,2002,NY,1,6,CHEVR,HUMAN,Alcohol Involvement,HUMAN,Unsafe Lane Changing,Not Applicable,1GCCS14W828217523
2016,13367035,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2009,NY,2,4,HONDA,HUMAN,Unsafe Speed,HUMAN,Not Applicable,Not Applicable,1HGCP26439A108104
2016,13367036,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2014,NY,1,6,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5FNRL5H61EB114120
2016,13367038,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2014,NY,1,4,NISSA,HUMAN,Traffic Control Device Disregarded,HUMAN,Not Applicable,Not Applicable,3N1AB7APXEY331400
2016,13367039,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2010,NY,1,6,JEEP,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1J4PR4GK2AC119861
2016,13367050,SUBURBAN,PASSENGER OR SUBURBAN,Backing,Not Entered,West,Gas,2002,NY,1,6,FORD,HUMAN,Backing Unsafely,HUMAN,Not Applicable,Not Applicable,2FMZA52482BA28708
2016,13367051,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,North,Gas,2012,NY,0,4,CHRYS,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1C3CCBBB6CN130486
2016,13367054,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2005,NY,1,4,NISSA,HUMAN,Alcohol Involvement,HUMAN,Failure to Keep Right,"Light Support/Utility Pole, Collision With Fixed Object",1N4AL11D85C212434
2016,13367055,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2003,NY,3,6,HONDA,ENVMT,Animal's Action,HUMAN,Not Applicable,,2HKYF18413H602511
2016,13367057,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2006,NY,1,5,CHEVR,HUMAN,Prescription Medication,HUMAN,Unsafe Speed,Not Applicable,1GCDT136468268476
2016,13367058,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2001,NY,1,8,INFIN,HUMAN,Failure to Yield Right-of-Way,HUMAN,Traffic Control Device Disregarded,Not Applicable,JNKBY31A01M100988
2016,13367059,SUBURBAN,PASSENGER OR SUBURBAN,Making Right Turn,Not Entered,East,Gas,2002,NY,1,6,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1GNDT13S422454438
2016,13367060,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2014,NY,2,4,FORD,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,1FMCU9J95EUC28476
2016,13367064,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,Southeast,Gas,2005,NY,2,4,CHEVR,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,Not Applicable,KL1TD52605B351395
2016,13367065,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,Southeast,Gas,2011,NY,1,6,CHEVR,HUMAN,Following Too Closely,HUMAN,Unsafe Speed,Not Applicable,2G1WG5EK7B1116437
2016,13367067,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2012,NY,1,4,KIA,HUMAN,Fell Asleep,HUMAN,Unsafe Lane Changing,Not Applicable,5XXGM4A76CG037482
2016,13367068,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2005,NY,1,4,CHEVR,HUMAN,Cell Phone (hand held),HUMAN,Passing or Lane Usage Improper,"Light Support/Utility Pole, Collision With Fixed Object",1G1AK12F957615224
2016,13367088,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,1991,NY,1,4,TOYOT,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",2T1AE97A8MC096366
2016,13367089,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,1999,NY,2,6,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4T1BF22K2XU086461
2016,13367090,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,North,Gas,2010,NY,1,4,HYUND,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,KM8JU3AC2AU105471
2016,13367091,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2010,NY,2,6,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5FNRL3H48AB091870
2016,13367106,SUBURBAN,PASSENGER OR SUBURBAN,Changing Lanes,Not Entered,West,Gas,2010,NY,3,6,CHEVR,HUMAN,Unsafe Lane Changing,HUMAN,Not Applicable,Not Applicable,1GNLVFED3AJ241647
2016,13367107,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2015,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2HKRM4H57FH606555
2016,13367110,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2000,NY,1,4,TOYOT,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,4T1BG22KXYU974714
2016,13367111,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,West,Gas,2015,NY,2,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4T1BD1EB9FU045433
2016,13367112,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2000,NY,1,6,NISSA,HUMAN,Cell Phone (hand held),HUMAN,Not Applicable,Not Applicable,JN8AR07Y6YW434555
2016,13367116,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2006,NY,1,4,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1N4AL11D26N429192
2016,13367123,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Northwest,Gas,2013,NY,1,4,SUBAR,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,4S3BMBC65D3039471
2016,13367124,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2006,NY,2,6,HYUND,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,KM8SC73D56U038358
2016,13367134,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Changing Lanes,Not Entered,East,Gas,2007,NY,1,8,BMW,HUMAN,Not Applicable,HUMAN,Unsafe Lane Changing,"Other Motor Vehicle, Collision With",WBANB53507CP05875
2016,13367135,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2015,NY,2,6,LEXUS,HUMAN,Not Applicable,HUMAN,Not Applicable,"Guide Rail - Not At End, Collision With Fixed Object",JTHBK1GG8F2162076
2016,13367140,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Right Turn,Not Entered,Northeast,Gas,2009,NY,2,4,MITSU,ENVMT,View Obstructed/Limited,HUMAN,Not Applicable,Not Applicable,JA3AU86W99U015393
2016,13367143,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Northwest,Gas,2004,NY,1,4,NISSA,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,3N1CB51D14L848826
2016,13367144,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2013,NY,2,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4T4BF1FK7DR285883
2016,13367145,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Northwest,Gas,2013,NY,2,4,FORD,HUMAN,Driver Inexperience*,HUMAN,Failure to Yield Right-of-Way,Not Applicable,3FA6P0HR2DR109791
2016,13367146,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2015,NY,1,6,CADIL,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,3GYFNEE34FS570719
2016,13367147,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2000,NY,1,4,ME/BE,HUMAN,Passing or Lane Usage Improper,HUMAN,Alcohol Involvement,"Building/Wall, Collision With Fixed Object",WDBKK47FXYF168045
2016,13367182,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Southwest,Gas,2003,NY,2,4,FORD,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,3FAFP31333R121602
2016,13367185,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2013,NY,1,6,CADIL,HUMAN,Driver Inattention/Distraction*,HUMAN,Not Applicable,Not Applicable,1G6DH5E56D0159433
2016,13367187,SUBURBAN,SPECIAL PASSENGER,Going Straight Ahead,Not Entered,South,Gas,2015,NY,1,6,CHRYS,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2C4RC1BGXFR582539
2016,13367188,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2015,NY,1,8,RAM,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,1C6RR7MT2FS702089
2016,13367191,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2015,NY,3,8,JEEP,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1C4RJFDJ9FC659390
2016,13367192,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Changing Lanes,Not Entered,North,Gas,2014,NY,3,4,TOYOT,HUMAN,Unsafe Lane Changing,HUMAN,Not Applicable,Not Applicable,4T4BF1FK0ER398995
2016,13367202,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2003,NY,1,6,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JTEGF21A830119642
2016,13367207,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2002,NY,3,4,TOYOT,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Entered,4T1BE32K72U569090
2016,13367210,SUBURBAN,PASSENGER OR SUBURBAN,Parked,Not Entered,North,Gas,2015,NY,0,6,JEEP,HUMAN,Not Applicable,HUMAN,Not Applicable,"Tree, Collision With Fixed Object",1C4RJFBG6FC711632
2016,13367211,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2004,NY,1,6,CHEVR,HUMAN,Alcohol Involvement,HUMAN,Driver Inattention/Distraction*,"Tree, Collision With Fixed Object",2G1WH55K349151476
2016,13367212,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2011,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,19XFA1F83BE001115
2016,13367213,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Right Turn,Not Entered,North,Gas,2008,NY,2,6,SATUR,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,1G8ZS57N58F159227
2016,13367214,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2013,NY,1,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4T1BF1FK5DU709149
2016,13367215,SUBURBAN,PASSENGER OR SUBURBAN,Making Right Turn,Not Entered,West,Gas,2015,NY,1,4,HONDA,HUMAN,Unsafe Lane Changing,HUMAN,Failure to Yield Right-of-Way,Not Applicable,2HKRM4H39FH626904
2016,13367219,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,East,Gas,2009,NY,1,4,DODGE,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1B3LC46BX9N528294
2016,13367220,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2002,NY,1,8,CADIL,HUMAN,Following Too Closely,HUMAN,Unsafe Lane Changing,Not Applicable,1GYEK63N32R116151
2016,13367223,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2013,NY,2,4,HYUND,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,KMHDH4AEXDU584042
2016,13367225,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2008,NY,1,6,DODGE,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1D8GU58K68W153532
2016,13367226,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2007,NY,1,5,HUMME,HUMAN,Failure to Yield Right-of-Way,HUMAN,Traffic Control Device Disregarded,Not Applicable,5GTDN13E578114905
2016,13367228,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2011,NY,1,6,DODGE,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1D4PU6GX6BW544045
2016,13367229,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Right Turn,Not Entered,East,Gas,2004,NY,1,8,FORD,HUMAN,Unsafe Speed,HUMAN,Failure to Keep Right,"Tree, Collision With Fixed Object",1FAFP42X54F223344
2016,13367233,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2012,NY,2,4,AUDI,HUMAN,Reaction to Other Uninvolved Vehicle,HUMAN,Not Applicable,Not Applicable,WA1LFAFP1CA062537
2016,13367234,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2005,NY,1,6,FORD,HUMAN,Reaction to Other Uninvolved Vehicle,HUMAN,Not Applicable,Not Applicable,1FMZU74E65UB36686
2016,13367239,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2015,NY,1,4,NISSA,HUMAN,Fell Asleep,HUMAN,Not Applicable,Not Applicable,1N4AL3AP1FC469541
2016,13367245,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,South,Gas,1991,NY,0,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1HGCB7658MA220278
2016,13367246,SUBURBAN,PASSENGER OR SUBURBAN,Backing,Not Entered,Southwest,Gas,2015,NY,1,6,CHEVR,HUMAN,Backing Unsafely,HUMAN,Not Applicable,Not Applicable,1GNKVGKD2FJ170387
2016,13367247,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,East,Gas,1995,NY,0,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JHMCD5652SC008540
